x1,x1_mean,condition,binchoice,bincorrect,x2,x2_mean,xavg,estim,binrt,subj,x1_relative,x2_relative
47.125,3,-1,-1,1,60.875,1,54,NaN,2.88008250336861,8,-2.875,10.875
54,2,-1,-1,0,62.375,1,58.1875,NaN,1.97305022533692,8,4,12.375
46.875,3,-1,-1,1,60,1,53.4375,NaN,4.01690918087843,8,-3.125,10
48.5,3,-1,-1,1,59.375,1,53.9375,NaN,2.06482604447228,8,-1.5,9.375
48.625,3,-1,-1,1,48.5,3,48.5625,NaN,0.828523834279622,8,-1.375,-1.5
52.875,2,-1,1,1,62.875,1,57.875,NaN,1.26044320224901,8,2.875,12.875
50.75,2,-1,-1,0,51.75,2,51.25,NaN,2.197382491795,8,0.75,1.75
48.625,3,-1,-1,1,62.375,1,55.5,NaN,1.91621459439921,8,-1.375,12.375
47,3,-1,-1,1,39.875,4,43.4375,NaN,1.01698739836866,8,-3,-10.125
52.5,2,-1,-1,0,58.25,1,55.375,NaN,1.79695513230399,8,2.5,8.25
54.625,2,-1,1,1,57.75,1,56.1875,NaN,6.49409634601034,8,4.625,7.75
53.75,2,-1,1,1,59.875,1,56.8125,NaN,1.0514958085696,8,3.75,9.875
50.75,2,-1,-1,0,58,1,54.375,NaN,1.21906926023075,8,0.75,8
45.25,3,-1,-1,1,46.125,3,45.6875,NaN,1.4233981649013,8,-4.75,-3.875
52.25,2,-1,1,1,44.875,3,48.5625,NaN,1.60558017904987,8,2.25,-5.125
47.5,3,-1,-1,1,42.125,4,44.8125,NaN,1.46796289984195,8,-2.5,-7.875
51.875,2,-1,1,1,44.625,3,48.25,NaN,1.17141039026319,8,1.875,-5.375
48.25,3,-1,1,0,57.5,1,52.875,NaN,3.79913657007273,8,-1.75,7.5
45.875,3,-1,-1,1,58.625,1,52.25,NaN,1.17600372493325,8,-4.125,8.625
51.625,2,-1,-1,0,52.25,2,51.9375,NaN,1.10607177190832,8,1.625,2.25
51.25,2,-1,-1,0,61.25,1,56.25,NaN,1.30583730757644,8,1.25,11.25
52.125,2,-1,1,1,39.625,4,45.875,NaN,1.22513361810707,8,2.125,-10.375
55,2,-1,1,1,46.5,3,50.75,NaN,2.58521671056224,8,5,-3.5
53.375,2,-1,1,1,40.625,4,47,NaN,0.973740475426894,8,3.375,-9.375
47,3,-1,-1,1,55.125,2,51.0625,NaN,0.711665638591512,8,-3,5.125
47.875,3,-1,-1,1,57.625,1,52.75,NaN,1.7854502673581,8,-2.125,7.625
54.5,2,-1,1,1,41.375,4,47.9375,NaN,0.909933763832669,8,4.5,-8.625
47.75,3,-1,1,0,54,2,50.875,NaN,2.92589799218695,8,-2.25,4
48,3,-1,-1,1,51.5,2,49.75,NaN,1.2526151661441,8,-2,1.5
54,2,-1,1,1,40.25,4,47.125,NaN,6.62542819108057,8,4,-9.75
44.375,3,-1,-1,1,61.125,1,52.75,NaN,15.5803894994751,8,-5.625,11.125
52.125,2,-1,-1,0,60.375,1,56.25,NaN,2.63271930204064,8,2.125,10.375
48.5,3,-1,-1,1,42.75,4,45.625,NaN,4.07578394947632,8,-1.5,-7.25
47.625,3,-1,1,0,40.5,4,44.0625,NaN,2.45121454968466,8,-2.375,-9.5
48.5,3,-1,1,0,47.5,3,48,NaN,1.11891061694769,8,-1.5,-2.5
55.125,2,-1,1,1,44.75,3,49.9375,NaN,8.6491580032889,8,5.125,-5.25
54.625,2,-1,1,1,39.125,4,46.875,NaN,3.1208092780289,8,4.625,-10.875
50.625,2,-1,-1,0,59.375,1,55,NaN,3.63397137635911,8,0.625,9.375
44.5,3,-1,1,0,59.25,1,51.875,NaN,1.64513957792951,8,-5.5,9.25
46.125,3,-1,-1,1,60.625,1,53.375,NaN,1.02851188456407,8,-3.875,10.625
44.5,3,-1,-1,1,37.75,4,41.125,NaN,1.24992345992359,8,-5.5,-12.25
51.25,2,-1,-1,0,58.25,1,54.75,NaN,2.23597174839233,8,1.25,8.25
51.25,2,-1,-1,0,54.125,2,52.6875,NaN,1.16039992598235,8,1.25,4.125
50.25,2,-1,-1,0,59.75,1,55,NaN,1.12472044474271,8,0.25,9.75
53,2,-1,1,1,53,2,53,NaN,1.59828814165667,8,3,3
55.875,2,-1,-1,0,37.5,4,46.6875,NaN,3.39551536044746,8,5.875,-12.5
53.75,2,-1,1,1,45.375,3,49.5625,NaN,2.43727627753105,8,3.75,-4.625
55.25,2,-1,1,1,62.875,1,59.0625,NaN,1.6513888969057,8,5.25,12.875
51.75,2,-1,-1,0,38.625,4,45.1875,NaN,1.81310991531063,8,1.75,-11.375
52.75,2,-1,-1,0,57.375,1,55.0625,NaN,7.07023502372613,8,2.75,7.375
47.375,3,-1,-1,1,40.375,4,43.875,NaN,1.01628902180528,8,-2.625,-9.625
52.125,2,-1,-1,0,53,2,52.5625,NaN,0.326398662626161,8,2.125,3
44.5,3,-1,1,0,58.5,1,51.5,NaN,2.32860120013356,8,-5.5,8.5
52.125,2,-1,-1,0,57.5,1,54.8125,NaN,0.835343999118777,8,2.125,7.5
54.625,2,-1,1,1,47.375,3,51,NaN,1.74042812400148,8,4.625,-2.625
48.625,3,-1,-1,1,44.75,3,46.6875,NaN,1.36894502113864,8,-1.375,-5.25
48.25,3,-1,-1,1,45.5,3,46.875,NaN,4.26615593803581,8,-1.75,-4.5
47.25,3,-1,1,0,48.75,3,48,NaN,4.5739694275253,8,-2.75,-1.25
47,3,-1,-1,1,54.625,2,50.8125,NaN,1.07654415987781,8,-3,4.625
48.5,3,-1,-1,1,58.125,1,53.3125,NaN,1.9370862483338,8,-1.5,8.125
45.625,3,-1,-1,1,53.5,2,49.5625,NaN,1.7374333783082,8,-4.375,3.5
50.625,2,-1,-1,0,48.5,3,49.5625,NaN,1.09019236816675,8,0.625,-1.5
54.25,2,-1,1,1,44.5,3,49.375,NaN,2.34631212706154,8,4.25,-5.5
54.25,2,-1,1,1,45,3,49.625,NaN,1.07425587481703,8,4.25,-5
46.875,3,-1,-1,1,51.75,2,49.3125,NaN,1.08750948274974,8,-3.125,1.75
48.25,3,-1,-1,1,37.75,4,43,NaN,1.35244837212667,8,-1.75,-12.25
54.625,2,-1,1,1,42.375,4,48.5,NaN,0.983978829317493,8,4.625,-7.625
48.5,3,-1,-1,1,44.5,3,46.5,NaN,1.12532459915383,8,-1.5,-5.5
47,3,-1,-1,1,62,1,54.5,NaN,1.28892531931342,8,-3,12
48.625,3,-1,1,0,62.375,1,55.5,NaN,1.47903511472396,8,-1.375,12.375
52.25,2,-1,-1,0,42.75,4,47.5,NaN,0.992021907426533,8,2.25,-7.25
54.125,2,-1,-1,0,62.75,1,58.4375,NaN,6.27455262445437,8,4.125,12.75
52.625,2,-1,1,1,60,1,56.3125,NaN,2.38488442866947,8,2.625,10
50.875,2,-1,-1,0,45.375,3,48.125,NaN,1.42239806195721,8,0.875,-4.625
45.5,3,-1,-1,1,51.875,2,48.6875,NaN,0.743043823706103,8,-4.5,1.875
47.625,3,-1,-1,1,57.625,1,52.625,NaN,0.263778929554974,8,-2.375,7.625
45,3,-1,1,0,47.375,3,46.1875,NaN,0.396328390401322,8,-5,-2.625
44.875,3,-1,-1,1,40.125,4,42.5,NaN,0.393101286885212,8,-5.125,-9.875
52.25,2,-1,-1,0,52.125,2,52.1875,NaN,0.520304157107603,8,2.25,2.125
51.875,2,-1,1,1,39.125,4,45.5,NaN,0.332402803527657,8,1.875,-10.875
53.25,2,-1,1,1,53.125,2,53.1875,NaN,0.319644062343286,8,3.25,3.125
44.125,3,-1,1,0,59.375,1,51.75,NaN,0.283361890149536,8,-5.875,9.375
47.375,3,-1,-1,1,38.75,4,43.0625,NaN,0.474174853399745,8,-2.625,-11.25
44.75,3,-1,1,0,52.25,2,48.5,NaN,0.664371894512442,8,-5.25,2.25
45.625,3,-1,-1,1,55.5,2,50.5625,NaN,0.425965044516488,8,-4.375,5.5
55.125,2,-1,-1,0,61.75,1,58.4375,NaN,0.354821600150899,8,5.125,11.75
45.125,3,-1,-1,1,53.5,2,49.3125,NaN,0.285138654217008,8,-4.875,3.5
48.625,3,-1,1,0,60.5,1,54.5625,NaN,6.88727457929053,8,-1.375,10.5
53.875,2,-1,1,1,59.125,1,56.5,NaN,0.313864175157505,8,3.875,9.125
54.625,2,-1,1,1,41.875,4,48.25,NaN,0.432120707671857,8,4.625,-8.125
52.75,2,-1,-1,0,37.625,4,45.1875,NaN,0.757029928645352,8,2.75,-12.375
45.75,3,-1,-1,1,51.625,2,48.6875,NaN,0.32754205839592,8,-4.25,1.625
51.75,2,-1,1,1,44.5,3,48.125,NaN,0.35200235825323,8,1.75,-5.5
53,2,-1,1,1,42.125,4,47.5625,NaN,0.270934054133249,8,3,-7.875
46,3,-1,-1,1,52.625,2,49.3125,NaN,0.315843887699884,8,-4,2.625
53.5,2,-1,1,1,54.625,2,54.0625,NaN,4.79071254612063,8,3.5,4.625
45.875,3,-1,1,0,45.375,3,45.625,NaN,1.27896499091003,8,-4.125,-4.625
54.25,2,-1,1,1,45.25,3,49.75,NaN,2.81721541209845,8,4.25,-4.75
51,2,-1,1,1,53.5,2,52.25,NaN,0.34434923453955,8,1,3.5
53,2,-1,1,1,52.75,2,52.875,NaN,0.474548825121019,8,3,2.75
44.875,3,-1,-1,1,57.125,1,51,NaN,0.456990182239679,8,-5.125,7.125
45.125,3,-1,-1,1,59.875,1,52.5,NaN,0.394886155045242,8,-4.875,9.875
47.125,3,-1,-1,1,59.25,1,53.1875,NaN,0.251670702084084,8,-2.875,9.25
51,2,-1,-1,0,54.625,2,52.8125,NaN,0.350998581649037,8,1,4.625
46.875,3,-1,1,0,54.5,2,50.6875,NaN,0.534205692645628,8,-3.125,4.5
53.125,2,-1,-1,0,58.5,1,55.8125,NaN,0.414665127784247,8,3.125,8.5
50.5,2,-1,1,1,46.125,3,48.3125,NaN,0.343209442260559,8,0.5,-3.875
53.25,2,-1,1,1,44.375,3,48.8125,NaN,0.38034639977559,8,3.25,-5.625
55.625,2,-1,1,1,57.25,1,56.4375,NaN,0.291889856467606,8,5.625,7.25
48.75,3,1,-1,1,44.375,3,46.5625,36,2.74908731702051,8,-1.25,-5.625
48.375,3,1,1,0,47.875,3,48.125,45,4.81382149490915,8,-1.625,-2.125
54.5,2,0,NaN,0,41.125,4,47.8125,30,4.93012719295878,8,4.5,-8.875
45.375,3,1,-1,1,41.625,4,43.5,35,3.54316980920401,8,-4.625,-8.375
47.5,3,1,-1,1,38.625,4,43.0625,50,5.19812690882735,8,-2.5,-11.375
47.75,3,1,1,0,57.5,1,52.625,56,3.40945861936026,8,-2.25,7.5
52,2,0,NaN,0,39.5,4,45.75,40,4.24527254642677,8,2,-10.5
46.625,3,1,-1,1,38.375,4,42.5,33,3.39272091700818,8,-3.375,-11.625
47.5,3,0,NaN,0,47.875,3,47.6875,47,3.15867822134494,8,-2.5,-2.125
47.25,3,1,-1,1,41.375,4,44.3125,40,5.14798546573267,8,-2.75,-8.625
48.625,3,0,NaN,0,42.375,4,45.5,35,5.90023846684683,8,-1.375,-7.625
52.25,2,1,1,1,39.25,4,45.75,55,4.62974747500839,8,2.25,-10.75
51.625,2,0,NaN,0,48.375,3,50,46,3.37600697066545,8,1.625,-1.625
54.75,2,1,1,1,47.25,3,51,47,7.27110551955187,8,4.75,-2.75
46.75,3,0,NaN,0,47.75,3,47.25,30,2.10552124123414,8,-3.25,-2.25
53.25,2,1,-1,0,58.75,1,56,52,3.35920097229237,8,3.25,8.75
44.25,3,1,-1,1,48.25,3,46.25,43,1.55324138025421,8,-5.75,-1.75
46.875,3,0,NaN,0,39.875,4,43.375,30,3.94436819154391,8,-3.125,-10.125
53.375,2,1,-1,0,42,4,47.6875,32,2.25591292354667,8,3.375,-8
55.375,2,0,NaN,0,37.625,4,46.5,40,3.67682654566343,8,5.375,-12.375
47,3,0,NaN,0,46.5,3,46.75,36,11.7510991310282,8,-3,-3.5
52.375,2,0,NaN,0,54.5,2,53.4375,55,2.50669985195866,8,2.375,4.5
53.375,2,0,NaN,0,38,4,45.6875,45,3.52697332287277,8,3.375,-12
54.625,2,1,1,1,58,1,56.3125,61,4.78020265202188,8,4.625,8
44.625,3,0,NaN,0,47.375,3,46,40,7.78922154271417,8,-5.375,-2.625
54.875,2,0,NaN,0,58.375,1,56.625,44,3.39260606622537,8,4.875,8.375
51.125,2,1,-1,0,54.625,2,52.875,35,5.23155245097094,8,1.125,4.625
55.875,2,0,NaN,0,58.5,1,57.1875,47,2.62374067821441,8,5.875,8.5
47.25,3,1,-1,1,54,2,50.625,37,4.47868256543312,8,-2.75,4
51.25,2,1,-1,0,58.875,1,55.0625,42,5.06438139305362,8,1.25,8.875
45.5,3,1,-1,1,59.25,1,52.375,57,5.41543191216214,8,-4.5,9.25
48.75,3,0,NaN,0,54,2,51.375,52,2.95798479299271,8,-1.25,4
45.125,3,0,NaN,0,48.75,3,46.9375,47,4.11152195869492,8,-4.875,-1.25
51.75,2,1,-1,0,45.5,3,48.625,33,4.96408980133931,8,1.75,-4.5
53.75,2,1,1,1,53.125,2,53.4375,45,4.96409141514417,8,3.75,3.125
46.375,3,1,1,0,46.875,3,46.625,41,2.79027171215211,8,-3.625,-3.125
47.5,3,1,-1,1,51.375,2,49.4375,45,2.00510120167934,8,-2.5,1.375
48.5,3,0,NaN,0,42.125,4,45.3125,35,2.94134570815037,8,-1.5,-7.875
44.75,3,0,NaN,0,40.375,4,42.5625,40,2.30611400725557,8,-5.25,-9.625
51.125,2,1,-1,0,57.625,1,54.375,55,6.60233281930089,8,1.125,7.625
53.625,2,1,1,1,46.625,3,50.125,55,7.88953368287539,8,3.625,-3.375
48,3,0,NaN,0,46.375,3,47.1875,44,2.40641770250629,8,-2,-3.625
53.25,2,0,NaN,0,53.5,2,53.375,58,8.05732337434027,8,3.25,3.5
54.625,2,0,NaN,0,58.75,1,56.6875,53,1.88818333031339,8,4.625,8.75
55.375,2,1,-1,0,47.125,3,51.25,49,3.79391278899868,8,5.375,-2.875
47.25,3,1,1,0,44.75,3,46,58,5.98313663522073,8,-2.75,-5.25
51.5,2,0,NaN,0,42.25,4,46.875,48,7.12055866639423,8,1.5,-7.75
52.875,2,1,1,1,62.5,1,57.6875,60,2.75736404600076,8,2.875,12.5
54.625,2,0,NaN,0,37.25,4,45.9375,37,5.14797086129991,8,4.625,-12.75
45.5,3,1,-1,1,40.5,4,43,35,5.34858344404307,8,-4.5,-9.5
44.375,3,1,-1,1,37.625,4,41,34,3.59333000651536,8,-5.625,-12.375
44.5,3,0,NaN,0,40.625,4,42.5625,38,2.32283408304965,8,-5.5,-9.375
54.125,2,1,-1,0,53.5,2,53.8125,50,7.07036590230042,8,4.125,3.5
46.875,3,1,-1,1,61.5,1,54.1875,46,2.97478084792222,8,-3.125,11.5
48.625,3,1,-1,1,38.125,4,43.375,38,3.67679089661394,8,-1.375,-11.875
54.125,2,0,NaN,0,55.75,2,54.9375,53,3.57648508637673,8,4.125,5.75
48,3,1,-1,1,52.25,2,50.125,49,4.37890908526642,8,-2,2.25
54.375,2,1,1,1,54.375,2,54.375,53,3.52644043147883,8,4.375,4.375
51,2,0,NaN,0,47.75,3,49.375,52,7.15398869912525,8,1,-2.25
55.25,2,0,NaN,0,51,2,53.125,45,1.82122514852325,8,5.25,1
47.625,3,1,-1,1,59.375,1,53.5,54,2.25655962326562,8,-2.375,9.375
47.75,3,0,NaN,0,46.625,3,47.1875,42,4.06137394510905,8,-2.25,-3.375
51.75,2,1,-1,0,55,2,53.375,40,3.50971462216688,8,1.75,5
52,2,0,NaN,0,58.875,1,55.4375,60,2.27266882881563,8,2,8.875
47.125,3,0,NaN,0,42.5,4,44.8125,38,2.85775115291052,8,-2.875,-7.5
44.625,3,1,-1,1,46.125,3,45.375,36,3.6435071187068,8,-5.375,-3.875
55.25,2,0,NaN,0,48.125,3,51.6875,40,11.2997699557033,8,5.25,-1.875
45.875,3,0,NaN,0,38.875,4,42.375,38,4.71325436355716,8,-4.125,-11.125
48.75,3,0,NaN,0,54.125,2,51.4375,37,3.84405502396034,8,-1.25,4.125
51.875,2,0,NaN,0,41.375,4,46.625,50,2.59026055739108,8,1.875,-8.625
46,3,1,-1,1,60.625,1,53.3125,40,2.15504042723806,8,-4,10.625
54.25,2,1,-1,0,53.75,2,54,43,3.69360778065208,8,4.25,3.75
53.125,2,0,NaN,0,60.875,1,57,47,4.16167227771631,8,3.125,10.875
52.875,2,0,NaN,0,47.375,3,50.125,36,2.2225309942287,8,2.875,-2.625
54.625,2,1,1,1,50.875,2,52.75,42,3.25897146695864,8,4.625,0.875
51.25,2,0,NaN,0,62.875,1,57.0625,46,3.66077314167634,8,1.25,12.875
50.75,2,1,1,1,48.25,3,49.5,44,1.9049076511159,8,0.75,-1.75
45.875,3,0,NaN,0,50.5,2,48.1875,44,1.93834531684317,8,-4.125,0.5
47.25,3,1,-1,1,59.125,1,53.1875,58,2.15566479931531,8,-2.75,9.125
45.25,3,1,-1,1,46.875,3,46.0625,41,2.9078345892431,8,-4.75,-3.125
50.5,2,0,NaN,0,48.75,3,49.625,44,3.57653337522698,8,0.5,-1.25
47.125,3,0,NaN,0,61.375,1,54.25,62,2.79090544630224,8,-2.875,11.375
45.5,3,0,NaN,0,53.25,2,49.375,40,19.8420601175078,8,-4.5,3.25
45.5,3,1,-1,1,57.125,1,51.3125,52,2.82432135573487,8,-4.5,7.125
51.25,2,1,-1,0,58.125,1,54.6875,47,2.45656346578664,8,1.25,8.125
54.125,2,0,NaN,0,50.5,2,52.3125,39,2.77418168181135,8,4.125,0.5
45.875,3,0,NaN,0,61.125,1,53.5,48,4.12825042928134,8,-4.125,11.125
44.75,3,0,NaN,0,58.125,1,51.4375,40,1.95484021172996,8,-5.25,8.125
45.75,3,1,1,0,50.375,2,48.0625,56,3.12523612016022,8,-4.25,0.375
54,2,1,-1,0,39.5,4,46.75,40,2.35504932166994,8,4,-10.5
54.125,2,1,1,1,51.25,2,52.6875,47,3.05836668761349,8,4.125,1.25
46.125,3,1,-1,1,59.75,1,52.9375,55,4.86377832774966,8,-3.875,9.75
52.125,2,1,-1,0,55.25,2,53.6875,52,4.06137469688149,8,2.125,5.25
47.625,3,0,NaN,0,57.75,1,52.6875,55,2.84166341798163,8,-2.375,7.75
50.375,2,0,NaN,0,46,3,48.1875,52,5.01423578513958,8,0.375,-4
48.125,3,1,-1,1,57.125,1,52.625,56,3.392695191355,8,-1.875,7.125
55,2,1,1,1,41.25,4,48.125,59,3.69360893336983,8,5,-8.75
48.375,3,1,1,0,45,3,46.6875,48,3.09179685566355,8,-1.625,-5
45.5,3,0,NaN,0,53.375,2,49.4375,45,1.85475843970592,8,-4.5,3.375
54,2,0,NaN,0,45,3,49.5,37,2.74074625135415,8,4,-5
54.5,2,0,NaN,0,46.75,3,50.625,43,2.20581047238296,8,4.5,-3.25
47.25,3,0,NaN,0,45.375,3,46.3125,44,1.90551878197442,8,-2.75,-4.625
53.125,2,0,NaN,0,40.75,4,46.9375,52,1.65415395104612,8,3.125,-9.25
44.375,3,1,-1,1,50.125,2,47.25,51,2.54013636496818,8,-5.625,0.125
48.25,3,1,-1,1,44.625,3,46.4375,44,1.88756214073951,8,-1.75,-5.375
55.125,2,0,NaN,0,38.25,4,46.6875,40,4.52944574438966,8,5.125,-11.75
48.5,3,0,NaN,0,57.375,1,52.9375,46,3.6769281502157,8,-1.5,7.375
50.25,2,0,NaN,0,58,1,54.125,47,3.32582844514181,8,0.25,8
50.625,2,0,NaN,0,61.875,1,56.25,60,1.5699484052786,8,0.625,11.875
45,3,0,NaN,0,42.875,4,43.9375,30,3.09180743059598,8,-5,-7.125
46.125,3,0,NaN,0,44.125,3,45.125,45,3.97778773955518,8,-3.875,-5.875
47.25,3,1,1,0,59.875,1,53.5625,50,2.50672870999703,8,-2.75,9.875
47.25,3,1,-1,1,46.375,3,46.8125,47,3.62673135160976,8,-2.75,-3.625
46.625,3,1,-1,1,45.25,3,45.9375,36,2.07207969636104,8,-3.375,-4.75
50.375,2,0,NaN,0,47.25,3,48.8125,40,2.42312741887604,8,0.375,-2.75
47.875,3,1,-1,1,47.625,3,47.75,45,7.47161037831503,8,-2.125,-2.375
46.625,3,1,1,0,44.125,3,45.375,43,2.3401624780733,8,-3.375,-5.875
47.5,3,0,NaN,0,38.5,4,43,42,2.55685449617753,8,-2.5,-11.5
44.625,3,0,NaN,0,57.25,1,50.9375,42,2.47326785459564,8,-5.375,7.25
53.875,2,1,1,1,50.625,2,52.25,40,1.05233288214136,8,3.875,0.625
55.125,2,0,NaN,0,45.25,3,50.1875,39,1.33652859318316,8,5.125,-4.75
53.625,2,0,NaN,0,46.625,3,50.125,45,3.86078680234553,8,3.625,-3.375
54.5,2,0,NaN,0,57.875,1,56.1875,58,1.93832870267207,8,4.5,7.875
46.625,3,0,NaN,0,58.5,1,52.5625,45,3.04164996973634,8,-3.375,8.5
47,3,0,NaN,0,46.125,3,46.5625,47,1.28637494631574,8,-3,-3.875
54,2,1,-1,0,60.75,1,57.375,34,6.01714262087152,8,4,10.75
53.5,2,0,NaN,0,48,3,50.75,58,2.12223012564238,8,3.5,-2
47.375,3,0,NaN,0,37.5,4,42.4375,49,2.79089387903017,8,-2.625,-12.5
45.5,3,1,1,0,58.25,1,51.875,36,5.79992185614545,8,-4.5,8.25
45.5,3,0,NaN,0,53.25,2,49.375,44,1.58728646809593,8,-4.5,3.25
53.875,2,1,1,1,59.625,1,56.75,56,3.35927552306014,8,3.875,9.625
51.75,2,1,1,1,48.25,3,50,47,2.0219305901992,8,1.75,-1.75
48.25,3,1,-1,1,60.5,1,54.375,32,11.4836560725865,8,-1.75,10.5
52.875,2,0,NaN,0,41,4,46.9375,43,2.03856917385991,8,2.875,-9
46.25,3,0,NaN,0,54.875,2,50.5625,56,1.52041262013902,8,-3.75,4.875
50.375,2,1,1,1,48,3,49.1875,45,1.50360835084256,8,0.375,-2
44.875,3,1,1,0,54,2,49.4375,55,1.80462181296673,8,-5.125,4
51.125,2,0,NaN,0,46.5,3,48.8125,53,3.25891815125662,8,1.125,-3.5
46,3,0,NaN,0,62,1,54,56,1.20279549167846,8,-4,12
46.875,3,0,NaN,0,60,1,53.4375,48,1.98847769356213,8,-3.125,10
54.5,2,0,NaN,0,42.375,4,48.4375,38,2.3562597655241,8,4.5,-7.625
52.875,2,0,NaN,0,55.25,2,54.0625,65,2.23923985858967,8,2.875,5.25
53.875,2,0,NaN,0,41.125,4,47.5,35,3.02557629295223,8,3.875,-8.875
52.125,2,1,-1,0,54,2,53.0625,47,10.0961368942931,8,2.125,4
51.5,2,0,NaN,0,61.25,1,56.375,47,7.85608916599521,8,1.5,11.25
54.375,2,1,1,1,52,2,53.1875,44,1.11921103023667,8,4.375,2
46.625,3,0,NaN,0,54.75,2,50.6875,56,4.06195150682185,8,-3.375,4.75
48.125,3,1,-1,1,57.25,1,52.6875,46,1.36996914070482,8,-1.875,7.25
45.125,3,0,NaN,0,39,4,42.0625,51,1.36997240339724,8,-4.875,-11
47.75,3,0,NaN,0,44.25,3,46,43,1.85475620443584,8,-2.25,-5.75
55,2,1,-1,0,61.125,1,58.0625,50,5.86679320821784,8,5,11.125
51.875,2,0,NaN,0,57.125,1,54.5,39,0.918606927486728,8,1.875,7.125
46.625,3,1,-1,1,61.625,1,54.125,55,0.851759080832887,8,-3.375,11.625
46.125,3,1,-1,1,46.25,3,46.1875,48,0.618321156033263,8,-3.875,-3.75
52,2,0,NaN,0,46.5,3,49.25,42,0.634424522817258,8,2,-3.5
45.875,3,1,-1,1,46,3,45.9375,43,1.06842924741795,8,-4.125,-4
54.375,2,0,NaN,0,47.875,3,51.125,66,1.30313471569508,8,4.375,-2.125
45.875,3,0,NaN,0,61.125,1,53.5,69,0.517429915531619,8,-4.125,11.125
44.875,3,1,1,0,60.875,1,52.875,48,0.734702367119401,8,-5.125,10.875
47.75,3,0,NaN,0,59.625,1,53.6875,51,0.835020586613824,8,-2.25,9.625
50.5,2,0,NaN,0,57.25,1,53.875,42,0.517384528523018,8,0.5,7.25
54.375,2,1,1,1,52.5,2,53.4375,53,0.651767822982648,8,4.375,2.5
47.5,3,0,NaN,0,39.5,4,43.5,42,0.667803204478251,8,-2.5,-10.5
51.125,2,1,1,1,45.625,3,48.375,46,0.618029999575923,8,1.125,-4.375
44.25,3,1,-1,1,45.875,3,45.0625,47,0.768068413991449,8,-5.75,-4.125
50.5,2,1,1,1,62.25,1,56.375,38,0.617730227806328,8,0.5,12.25
51.75,2,1,-1,0,60.5,1,56.125,45,0.600988781627452,8,1.75,10.5
45.5,3,0,NaN,0,42.375,4,43.9375,50,0.684590969863563,8,-4.5,-7.625
55.25,2,1,1,1,55.375,2,55.3125,40,0.817573421567002,8,5.25,5.375
51.5,2,0,NaN,0,47.75,3,49.625,48,1.43683721504933,8,1.5,-2.25
53.125,2,-1,1,1,40.625,4,46.875,NaN,2.65067061485024,9,3.125,-9.375
55.25,2,-1,1,1,42.25,4,48.75,NaN,2.88355857058195,9,5.25,-7.75
50.75,2,-1,1,1,46.625,3,48.6875,NaN,1.4564565467881,9,0.75,-3.375
45.875,3,-1,-1,1,45.75,3,45.8125,NaN,0.637205885839649,9,-4.125,-4.25
47.75,3,-1,-1,1,52.125,2,49.9375,NaN,2.0714699071832,9,-2.25,2.125
52.625,2,-1,1,1,58.375,1,55.5,NaN,1.55558018299052,9,2.625,8.375
50.625,2,-1,-1,0,50.5,2,50.5625,NaN,0.45133518090006,9,0.625,0.5
53.625,2,-1,1,1,46.5,3,50.0625,NaN,4.06529336574022,9,3.625,-3.5
47.375,3,-1,1,0,58.25,1,52.8125,NaN,2.48155015939847,9,-2.625,8.25
52.125,2,-1,1,1,48.75,3,50.4375,NaN,2.13090574578382,9,2.125,-1.25
54.125,2,-1,1,1,44.5,3,49.3125,NaN,1.58040246844757,9,4.125,-5.5
47.5,3,-1,1,0,41.5,4,44.5,NaN,0.929685240669642,9,-2.5,-8.5
51.25,2,-1,1,1,45.75,3,48.5,NaN,1.76574139628792,9,1.25,-4.25
54.875,2,-1,1,1,58.125,1,56.5,NaN,1.12813715398079,9,4.875,8.125
50.25,2,-1,-1,0,58,1,54.125,NaN,1.89492830319796,9,0.25,8
50.875,2,-1,-1,0,42.375,4,46.625,NaN,0.748158337490167,9,0.875,-7.625
46.25,3,-1,-1,1,46.625,3,46.4375,NaN,2.56302525277715,9,-3.75,-3.375
46.5,3,-1,1,0,47.5,3,47,NaN,1.0068244774011,9,-3.5,-2.5
47.125,3,-1,-1,1,60.875,1,54,NaN,1.30380448466167,9,-2.875,10.875
54,2,-1,-1,0,62.375,1,58.1875,NaN,0.522123058151919,9,4,12.375
46.875,3,-1,1,0,60,1,53.4375,NaN,0.348469110263977,9,-3.125,10
48.5,3,-1,1,0,59.375,1,53.9375,NaN,1.1957238088944,9,-1.5,9.375
48.625,3,-1,-1,1,48.5,3,48.5625,NaN,1.5116474890383,9,-1.375,-1.5
52.875,2,-1,1,1,62.875,1,57.875,NaN,0.945511841564439,9,2.875,12.875
50.75,2,-1,1,1,51.75,2,51.25,NaN,3.62086189142428,9,0.75,1.75
48.625,3,-1,1,0,62.375,1,55.5,NaN,1.11916979949456,9,-1.375,12.375
47,3,-1,-1,1,39.875,4,43.4375,NaN,0.409340369398706,9,-3,-10.125
52.5,2,-1,1,1,58.25,1,55.375,NaN,1.14278831030242,9,2.5,8.25
54.625,2,-1,1,1,57.75,1,56.1875,NaN,1.65008177648997,9,4.625,7.75
53.75,2,-1,1,1,59.875,1,56.8125,NaN,0.462888555368409,9,3.75,9.875
50.75,2,-1,1,1,58,1,54.375,NaN,1.37053744128207,9,0.75,8
45.25,3,-1,1,0,46.125,3,45.6875,NaN,1.0348361901124,9,-4.75,-3.875
